latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-2.6329,102.8329,322.5,1.9,1.3,2021-07-04,"623",Aqua,MODIS,"78",6.03,294,33.6,D,"0"
-2.7837,105.3615,311.5,1.2,1.1,2021-07-06,"313",Terra,MODIS,"13",6.03,294.9,8.2,D,"0"
-3.9863,103.4597,311,1.5,1.2,2021-07-06,"314",Terra,MODIS,"56",6.03,297.1,8.4,D,"0"
-3.9007,105.7906,311.3,1.1,1.1,2021-07-06,"314",Terra,MODIS,"58",6.03,293.5,5.8,D,"0"
-4.2905,104.7874,323.8,2.4,1.5,2021-07-06,"611",Aqua,MODIS,"79",6.03,295.4,49.5,D,"0"
-4.2978,104.793,322.7,2.4,1.5,2021-07-06,"611",Aqua,MODIS,"78",6.03,295.1,44,D,"0"
-4.225,104.9333,310,1,1,2021-07-06,"1533",Terra,MODIS,"79",6.03,293.4,8.6,N,"0"
-4.2237,104.9425,304,1,1,2021-07-06,"1533",Terra,MODIS,"58",6.03,293.2,4.6,N,"0"
-4.5913,104.9461,304.5,1,1,2021-07-06,"1533",Terra,MODIS,"60",6.03,293.6,4.6,N,"0"
-4.605,105.2378,315.7,1,1,2021-07-06,"1533",Terra,MODIS,"92",6.03,293.4,13,N,"0"
-4.6037,105.247,308.6,1,1,2021-07-06,"1533",Terra,MODIS,"75",6.03,293.1,7.6,N,"0"
-4.6024,105.2563,303.1,1,1,2021-07-06,"1533",Terra,MODIS,"53",6.03,293.1,4.1,N,"0"
-4.6306,105.2478,303.7,1,1,2021-07-06,"1533",Terra,MODIS,"56",6.03,293.4,4.2,N,"0"
1.9342,101.5083,320.8,1.3,1.1,2021-07-07,"355",Terra,MODIS,"42",6.03,301.3,17.3,D,"0"
1.9255,101.5668,316.7,1.3,1.1,2021-07-07,"355",Terra,MODIS,"36",6.03,298.5,12.4,D,"0"
-2.1378,104.2766,306.7,2.5,1.5,2021-07-07,"356",Terra,MODIS,"43",6.03,289.5,13.9,D,"0"
-3.2369,102.7779,307.4,1.1,1.1,2021-07-07,"654",Aqua,MODIS,"34",6.03,291.2,4.2,D,"0"
-4.3772,104.2015,315.7,1.3,1.1,2021-07-07,"654",Aqua,MODIS,"64",6.03,298,10,D,"0"
-3.1282,103.942,319.8,1.3,1.1,2021-07-07,"654",Aqua,MODIS,"74",6.03,293.7,17.3,D,"0"
-1.3576,103.6906,309.6,1.3,1.1,2021-07-07,"654",Aqua,MODIS,"32",6.03,286.6,7.7,D,"0"
1.4753,101.8426,310.8,1.1,1.1,2021-07-07,"655",Aqua,MODIS,"35",6.03,290.4,6.8,D,"0"
1.4767,101.8527,312.3,1.1,1.1,2021-07-07,"655",Aqua,MODIS,"48",6.03,292.8,7.6,D,"0"
1.4781,101.8628,313.3,1.1,1.1,2021-07-07,"655",Aqua,MODIS,"49",6.03,293.7,8,D,"0"
2.3116,100.3386,317.8,1,1,2021-07-07,"656",Aqua,MODIS,"57",6.03,299,6.1,D,"0"
-4.558,104.8925,303.2,1.2,1.1,2021-07-08,"1521",Terra,MODIS,"54",6.03,291.6,4.7,N,"0"
0.1428,102.8714,317.6,1.1,1,2021-07-09,"343",Terra,MODIS,"27",6.03,297.4,9.6,D,"0"
0.8785,102.1956,316,1,1,2021-07-09,"343",Terra,MODIS,"33",6.03,297,8.5,D,"0"
0.7269,102.8519,311.6,1.1,1,2021-07-09,"343",Terra,MODIS,"61",6.03,290.9,6.8,D,"0"
-0.3253,102.7939,315,1.1,1.1,2021-07-09,"343",Terra,MODIS,"23",6.03,296.7,7.9,D,"0"
-2.1373,104.2769,314.9,1.4,1.2,2021-07-09,"344",Terra,MODIS,"43",6.03,296.7,11.5,D,"0"
-3.788,103.6889,314.6,1.4,1.2,2021-07-09,"344",Terra,MODIS,"64",6.03,298.3,10.9,D,"0"
-3.0881,105.47,312.4,1.8,1.3,2021-07-09,"344",Terra,MODIS,"45",6.03,294.1,14.9,D,"0"
-2.9006,105.5244,315.3,1.8,1.3,2021-07-09,"344",Terra,MODIS,"38",6.03,295.1,17.7,D,"0"
-4.7699,105.7615,316.5,1.1,1,2021-07-09,"641",Aqua,MODIS,"63",6.03,296.7,9.2,D,"0"
-4.5296,105.6493,319.7,1.1,1,2021-07-09,"641",Aqua,MODIS,"70",6.03,297.5,10.5,D,"0"
-4.531,105.6397,322.2,1.1,1,2021-07-09,"641",Aqua,MODIS,"74",6.03,297.3,13.4,D,"0"
-5.309,104.0651,311.9,1,1,2021-07-09,"641",Aqua,MODIS,"45",6.03,295.5,5.6,D,"0"
-4.5616,105.2972,319.4,1,1,2021-07-09,"641",Aqua,MODIS,"65",6.03,294.3,9.2,D,"0"
-2.6498,103.7402,318.5,1,1,2021-07-09,"642",Aqua,MODIS,"70",6.03,297,10.2,D,"0"
-3.7892,103.6864,321.7,1,1,2021-07-09,"642",Aqua,MODIS,"62",6.03,304.6,11,D,"0"
-2.8332,106.2248,313.4,1.2,1.1,2021-07-09,"642",Aqua,MODIS,"58",6.03,295.4,6.7,D,"0"
-3.0213,102.6853,312.1,1,1,2021-07-09,"642",Aqua,MODIS,"60",6.03,295.3,5.8,D,"0"
-3.0856,101.9036,316.8,1.1,1,2021-07-09,"642",Aqua,MODIS,"71",6.03,291.1,11,D,"0"
-2.1172,105.9535,319.7,1.2,1.1,2021-07-09,"642",Aqua,MODIS,"56",6.03,292.5,13.2,D,"0"
-2.0433,105.9688,320.1,1.2,1.1,2021-07-09,"642",Aqua,MODIS,"73",6.03,282.5,14.8,D,"0"
-1.36,103.6872,322,1,1,2021-07-09,"642",Aqua,MODIS,"55",6.03,303,12.6,D,"0"
0.4587,103.0882,313.3,1,1,2021-07-09,"643",Aqua,MODIS,"21",6.03,292.1,6.4,D,"0"
-0.2041,102.3804,316.3,1,1,2021-07-09,"643",Aqua,MODIS,"46",6.03,288.8,11.5,D,"0"
0.1907,102.6934,314.6,1,1,2021-07-09,"643",Aqua,MODIS,"14",6.03,290.6,7.9,D,"0"
-5.4168,104.1163,312.3,1.3,1.1,2021-07-11,"629",Aqua,MODIS,"39",6.03,295.2,6.1,D,"0"
-0.1245,102.7834,315.3,2.7,1.6,2021-07-12,"713",Aqua,MODIS,"29",6.03,291.9,32.6,D,"0"
-0.2244,102.9581,311.5,2.7,1.6,2021-07-12,"713",Aqua,MODIS,"48",6.03,291.4,27.4,D,"0"
-0.3786,102.8137,311.9,2.7,1.6,2021-07-12,"713",Aqua,MODIS,"52",6.03,291.4,25.5,D,"0"
-0.3876,102.7987,312.1,2.6,1.6,2021-07-12,"713",Aqua,MODIS,"33",6.03,291.7,25.5,D,"0"
-0.384,102.8222,312.5,2.7,1.6,2021-07-12,"713",Aqua,MODIS,"53",6.03,291.5,28.6,D,"0"
-0.1147,102.7898,310.6,4,1.9,2021-07-15,"606",Aqua,MODIS,"41",6.03,293.6,39.3,D,"0"
1.3859,101.643,312.5,4.6,2,2021-07-15,"606",Aqua,MODIS,"54",6.03,296.6,53.5,D,"0"
2.967,98.1464,314.4,1.1,1,2021-07-16,"349",Terra,MODIS,"50",6.03,299.9,7.2,D,"0"
0.1212,102.8707,313.1,1.4,1.2,2021-07-16,"349",Terra,MODIS,"46",6.03,294.1,11.5,D,"0"
0.9941,103.0447,302.2,1.3,1.2,2021-07-16,"349",Terra,MODIS,"21",6.03,280,5.8,D,"0"
3.5339,98.8129,317.9,1,1,2021-07-16,"349",Terra,MODIS,"23",6.03,300.9,6.4,D,"2"
-4.6041,104.7067,311.2,2.2,1.4,2021-07-16,"351",Terra,MODIS,"62",6.03,292.7,18.9,D,"0"
-4.4162,105.3462,313.3,1.2,1.1,2021-07-16,"647",Aqua,MODIS,"30",6.03,295.6,8.4,D,"0"
-4.7243,104.84,317.7,1.1,1.1,2021-07-16,"647",Aqua,MODIS,"67",6.03,300.2,7.4,D,"0"
-4.7257,104.8297,320,1.1,1.1,2021-07-16,"647",Aqua,MODIS,"74",6.03,300,10.1,D,"0"
-4.8436,105.1473,314.3,1.2,1.1,2021-07-16,"647",Aqua,MODIS,"36",6.03,293.8,7.5,D,"0"
-4.9732,104.8959,326,1.1,1.1,2021-07-16,"647",Aqua,MODIS,"81",6.03,302.2,18.4,D,"0"
-5.078,103.8559,325.4,1,1,2021-07-16,"647",Aqua,MODIS,"0",6.03,295.4,20.1,D,"0"
-3.8417,105.36,314.9,1.3,1.1,2021-07-16,"648",Aqua,MODIS,"40",6.03,293.3,9.3,D,"0"
-1.0428,102.2917,312.1,1,1,2021-07-16,"648",Aqua,MODIS,"57",6.03,296.9,5.1,D,"0"
-2.2047,101.1836,324.2,1,1,2021-07-16,"648",Aqua,MODIS,"79",6.03,298.2,17.8,D,"0"
-2.0628,105.9362,317.3,1.4,1.2,2021-07-16,"648",Aqua,MODIS,"68",6.03,297.1,14.5,D,"0"
-2.6241,102.8143,322.3,1,1,2021-07-16,"648",Aqua,MODIS,"76",6.03,298.4,13.6,D,"0"
-2.7457,102.9925,312.1,1,1,2021-07-16,"648",Aqua,MODIS,"47",6.03,295.3,3.9,D,"0"
-3.1934,102.438,313.9,1,1,2021-07-16,"648",Aqua,MODIS,"62",6.03,299.1,6.5,D,"0"
-3.4397,102.1945,315,1,1,2021-07-16,"648",Aqua,MODIS,"29",6.03,299.3,5.1,D,"0"
-4.2572,104.6259,316.7,1.1,1.1,2021-07-16,"648",Aqua,MODIS,"70",6.03,297.9,10.5,D,"0"
1.9354,99.7652,315,1.1,1,2021-07-16,"649",Aqua,MODIS,"65",6.03,296.5,8.3,D,"0"
2.1363,98.9814,312.5,1.1,1.1,2021-07-16,"649",Aqua,MODIS,"60",6.03,299.3,6.5,D,"0"
1.9309,99.6031,320.1,1.1,1,2021-07-16,"649",Aqua,MODIS,"74",6.03,295.4,14.8,D,"0"
1.9322,99.6125,317.9,1.1,1,2021-07-16,"649",Aqua,MODIS,"70",6.03,296,12.3,D,"0"
0.7644,99.1648,311.8,1.1,1.1,2021-07-16,"649",Aqua,MODIS,"65",6.03,295.4,6.9,D,"0"
0.7659,99.175,315.6,1.1,1.1,2021-07-16,"649",Aqua,MODIS,"71",6.03,296.9,10.5,D,"0"
0.2892,99.2641,323.9,1.1,1.1,2021-07-16,"649",Aqua,MODIS,"79",6.03,300.3,17.5,D,"0"
-0.1727,100.0856,317,1.1,1,2021-07-16,"649",Aqua,MODIS,"73",6.03,296.9,11.6,D,"0"
-1.0745,101.7494,321.1,1,1,2021-07-16,"649",Aqua,MODIS,"76",6.03,298.6,12.2,D,"0"
2.5509,98.3688,312.3,1.2,1.1,2021-07-16,"650",Aqua,MODIS,"61",6.03,297.6,8,D,"0"
2.2266,98.3949,316.2,1.2,1.1,2021-07-16,"650",Aqua,MODIS,"69",6.03,293.1,12.8,D,"0"
2.2772,98.3808,316.3,1.2,1.1,2021-07-16,"650",Aqua,MODIS,"69",6.03,298.5,12.2,D,"0"
3.6622,98.9134,315.3,1.1,1,2021-07-16,"650",Aqua,MODIS,"46",6.03,299.1,5.7,D,"0"
2.3263,98.8861,308.6,1.5,1.2,2021-07-18,"337",Terra,MODIS,"63",6.03,288.6,10.4,D,"0"
0.8684,102.1998,315.6,1,1,2021-07-18,"337",Terra,MODIS,"38",6.03,299.6,7.7,D,"0"
0.3702,102.8946,314,1,1,2021-07-18,"337",Terra,MODIS,"53",6.03,298.9,7,D,"0"
0.1882,102.6926,319.4,1,1,2021-07-18,"337",Terra,MODIS,"22",6.03,301.9,10.5,D,"0"
0.1239,102.8772,319.6,1,1,2021-07-18,"337",Terra,MODIS,"33",6.03,301.7,9.5,D,"0"
0.1631,102.2379,316.7,1,1,2021-07-18,"337",Terra,MODIS,"34",6.03,301,7.1,D,"0"
-0.3242,102.7918,316.7,1,1,2021-07-18,"337",Terra,MODIS,"28",6.03,301.3,8.3,D,"0"
-0.8189,103.4649,315.8,1,1,2021-07-18,"337",Terra,MODIS,"37",6.03,298.3,7.1,D,"2"
-1.3595,103.6915,314.3,1.1,1,2021-07-18,"337",Terra,MODIS,"31",6.03,295.8,8.3,D,"0"
-1.3609,103.701,314.7,1.1,1,2021-07-18,"337",Terra,MODIS,"28",6.03,296.3,8.6,D,"0"
-2.0275,104.3795,313.2,1.2,1.1,2021-07-18,"338",Terra,MODIS,"45",6.03,298.2,7.7,D,"0"
-2.0578,104.3858,315.9,1.2,1.1,2021-07-18,"338",Terra,MODIS,"54",6.03,299.9,10.7,D,"0"
-2.11,104.3826,312.8,1.2,1.1,2021-07-18,"338",Terra,MODIS,"59",6.03,298.6,7.8,D,"0"
-2.9084,105.7505,312.7,1.4,1.2,2021-07-18,"338",Terra,MODIS,"25",6.03,297.3,12.1,D,"0"
-2.8985,105.5332,318.9,1.4,1.2,2021-07-18,"338",Terra,MODIS,"11",6.03,300.7,15,D,"0"
-3.1947,104.6863,313.5,1.2,1.1,2021-07-18,"338",Terra,MODIS,"60",6.03,297.1,6.7,D,"0"
-3.4225,104.7102,320.8,1.3,1.1,2021-07-18,"338",Terra,MODIS,"74",6.03,297.5,15.3,D,"0"
-3.1964,102.0302,313.3,1,1,2021-07-18,"338",Terra,MODIS,"64",6.03,296.4,6.2,D,"0"
-3.2053,102.0289,311.1,1,1,2021-07-18,"338",Terra,MODIS,"59",6.03,295.5,4.4,D,"0"
-4.7039,105.2367,315.9,1.4,1.2,2021-07-18,"338",Terra,MODIS,"66",6.03,294.1,10.3,D,"0"
-5.2911,104.8484,315.6,1.4,1.2,2021-07-18,"338",Terra,MODIS,"67",6.03,297.2,12.1,D,"0"
-4.7878,104.5807,315.4,1,1,2021-07-18,"635",Aqua,MODIS,"60",6.03,298.4,6.5,D,"0"
-4.4506,105.4611,319.4,1,1,2021-07-18,"635",Aqua,MODIS,"69",6.03,297.5,9.8,D,"0"
-4.3397,104.1729,335.6,1.1,1,2021-07-18,"635",Aqua,MODIS,"87",6.03,295.2,34.2,D,"0"
-4.341,104.1635,328,1.1,1,2021-07-18,"635",Aqua,MODIS,"81",6.03,295,23.1,D,"0"
-4.1479,104.2289,318.9,1,1,2021-07-18,"635",Aqua,MODIS,"71",6.03,296.8,10.6,D,"0"
-4.1493,104.2195,317.7,1,1,2021-07-18,"635",Aqua,MODIS,"69",6.03,296.4,9.1,D,"0"
-2.3145,102.0141,310.7,1.3,1.1,2021-07-18,"636",Aqua,MODIS,"51",6.03,295.2,6,D,"0"
-0.1777,103.0391,321.7,1.1,1,2021-07-18,"636",Aqua,MODIS,"53",6.03,303.8,12.5,D,"0"
-0.3456,102.7126,313.8,1.1,1.1,2021-07-18,"636",Aqua,MODIS,"10",6.03,298.7,6.7,D,"0"
-0.5722,101.9152,312.6,1.2,1.1,2021-07-18,"636",Aqua,MODIS,"54",6.03,294.5,6.1,D,"0"
-0.6235,101.8508,312.7,1.2,1.1,2021-07-18,"636",Aqua,MODIS,"58",6.03,297.4,6.5,D,"0"
-0.7726,102.4384,325.8,1.2,1.1,2021-07-18,"636",Aqua,MODIS,"80",6.03,296.8,23.4,D,"0"
-0.9531,103.1599,314.4,1.1,1,2021-07-18,"636",Aqua,MODIS,"38",6.03,298.4,6.6,D,"0"
-1.3126,104.0467,320,1,1,2021-07-18,"636",Aqua,MODIS,"0",6.03,303.1,11.2,D,"0"
-2.2241,100.9986,336.6,1.5,1.2,2021-07-18,"636",Aqua,MODIS,"88",6.03,295.9,55.4,D,"0"
-2.137,102.2594,311.3,1.2,1.1,2021-07-18,"636",Aqua,MODIS,"54",6.03,295.4,5.4,D,"0"
-1.9186,103.9274,320.9,1,1,2021-07-18,"636",Aqua,MODIS,"49",6.03,303.7,10.4,D,"0"
-2.0071,103.956,319.4,1,1,2021-07-18,"636",Aqua,MODIS,"66",6.03,303.1,10.5,D,"0"
-2.3161,102.0088,315.2,1.3,1.1,2021-07-18,"636",Aqua,MODIS,"66",6.03,295.4,11.2,D,"0"
-2.1735,102.9944,313.5,1.1,1.1,2021-07-18,"636",Aqua,MODIS,"61",6.03,296.8,7.4,D,"0"
-2.316,102.0028,311.5,1.3,1.1,2021-07-18,"636",Aqua,MODIS,"58",6.03,295.5,7,D,"0"
-2.1771,103.0006,316.5,1.1,1.1,2021-07-18,"636",Aqua,MODIS,"68",6.03,297.5,9.2,D,"0"
-1.7607,105.9936,319.5,1,1,2021-07-18,"636",Aqua,MODIS,"69",6.03,300.2,9.2,D,"0"
-2.2599,102.8268,316,1.1,1.1,2021-07-18,"636",Aqua,MODIS,"67",6.03,293.9,11,D,"0"
-1.8974,105.8802,321.7,1,1,2021-07-18,"636",Aqua,MODIS,"73",6.03,298.7,13.1,D,"0"
-2.4118,105.3694,316.6,1,1,2021-07-18,"636",Aqua,MODIS,"45",6.03,299.6,8.3,D,"0"
-3.0751,101.8443,312.7,1.3,1.1,2021-07-18,"636",Aqua,MODIS,"60",6.03,294.7,10,D,"0"
-2.8357,103.8154,313,1.1,1,2021-07-18,"636",Aqua,MODIS,"49",6.03,295.6,6.3,D,"0"
-2.8344,103.8249,316.7,1.1,1,2021-07-18,"636",Aqua,MODIS,"58",6.03,295.1,9.3,D,"0"
-3.068,103.6085,323.4,1.1,1,2021-07-18,"636",Aqua,MODIS,"77",6.03,295.2,16.5,D,"0"
-3.121,103.9516,337.5,1,1,2021-07-18,"636",Aqua,MODIS,"88",6.03,294.7,37.2,D,"0"
-3.1196,103.961,324.9,1,1,2021-07-18,"636",Aqua,MODIS,"78",6.03,295.6,19.2,D,"0"
-3.3046,103.6217,324.3,1.1,1,2021-07-18,"636",Aqua,MODIS,"78",6.03,295,18.5,D,"0"
-3.3032,103.6313,313,1.1,1,2021-07-18,"636",Aqua,MODIS,"58",6.03,293.8,6.4,D,"0"
-3.4162,103.9446,324.5,1.1,1,2021-07-18,"636",Aqua,MODIS,"74",6.03,297,17.5,D,"0"
0.0247,99.7237,314.5,1.7,1.3,2021-07-18,"637",Aqua,MODIS,"56",6.03,297.5,14.6,D,"0"
0.5823,102.3282,320,1.1,1.1,2021-07-18,"637",Aqua,MODIS,"65",6.03,303.8,13.8,D,"0"
0.5918,102.3269,319.4,1.1,1.1,2021-07-18,"637",Aqua,MODIS,"62",6.03,303.2,13.2,D,"0"
1.9868,98.688,326.2,1.9,1.3,2021-07-18,"637",Aqua,MODIS,"83",6.03,296.7,44.9,D,"0"
1.9964,98.7172,323.5,1.9,1.3,2021-07-18,"637",Aqua,MODIS,"78",6.03,294.8,40.4,D,"0"
1.9938,98.6996,330.6,1.9,1.3,2021-07-18,"637",Aqua,MODIS,"86",6.03,295.8,62.4,D,"0"
1.9912,98.6827,318.2,1.9,1.3,2021-07-18,"637",Aqua,MODIS,"67",6.03,295.4,25.4,D,"0"
2.2161,99.3293,308.8,1.7,1.3,2021-07-18,"637",Aqua,MODIS,"59",6.03,288,13.5,D,"0"
2.2346,98.3853,311.5,2,1.4,2021-07-18,"637",Aqua,MODIS,"67",6.03,281.8,23.8,D,"0"
0.6908,102.1094,315.6,1.2,1.1,2021-07-18,"637",Aqua,MODIS,"40",6.03,300.2,8.8,D,"0"
0.3129,99.4933,312,1.7,1.3,2021-07-18,"637",Aqua,MODIS,"63",6.03,292.7,13.9,D,"0"
0.7018,102.1183,319.3,1.2,1.1,2021-07-18,"637",Aqua,MODIS,"69",6.03,301.9,13,D,"0"
0.5478,100.1689,340.5,1.5,1.2,2021-07-18,"637",Aqua,MODIS,"91",6.03,297.8,74.1,D,"0"
0.5458,100.1548,319.9,1.5,1.2,2021-07-18,"637",Aqua,MODIS,"75",6.03,297.6,23.2,D,"0"
0.551,100.1783,310.6,1.5,1.2,2021-07-18,"637",Aqua,MODIS,"49",6.03,295.1,10.1,D,"0"
0.5487,100.1631,340.8,1.5,1.2,2021-07-18,"637",Aqua,MODIS,"91",6.03,297.8,76,D,"0"
0.9902,103.0433,319.4,1.1,1,2021-07-18,"637",Aqua,MODIS,"48",6.03,302,10.9,D,"0"
0.994,103.0044,318.8,1.1,1,2021-07-18,"637",Aqua,MODIS,"50",6.03,298.6,11.2,D,"0"
1.7984,99.7678,320,1.6,1.2,2021-07-18,"637",Aqua,MODIS,"79",6.03,276.4,30.1,D,"0"
1.8095,99.7664,335.2,1.6,1.2,2021-07-18,"637",Aqua,MODIS,"89",6.03,274.4,65.2,D,"0"
4.5093,95.914,311.5,2.8,1.6,2021-07-18,"638",Aqua,MODIS,"66",6.03,291.7,25.5,D,"0"
2.5038,98.7144,326.2,1.1,1.1,2021-07-18,"1559",Terra,MODIS,"100",6.03,290.6,30,N,"0"
2.5052,98.7245,317.8,1.1,1.1,2021-07-18,"1559",Terra,MODIS,"96",6.03,290.7,19.2,N,"0"
2.0561,99.7398,305,1.3,1.1,2021-07-18,"1559",Terra,MODIS,"62",6.03,291.5,7.8,N,"0"
5.309,95.4535,305.5,1,1,2021-07-18,"1600",Terra,MODIS,"40",6.03,294.8,4.5,N,"0"
2.0751,100.5419,304.6,1,1,2021-07-18,"1857",Aqua,MODIS,"61",6.03,290.8,6.5,N,"0"
2.0764,100.5329,303.6,1,1,2021-07-18,"1857",Aqua,MODIS,"56",6.03,290.7,5.8,N,"0"
2.0745,100.5445,318.1,3.3,1.7,2021-07-19,"419",Terra,MODIS,"74",6.03,297,48.1,D,"0"
2.0716,100.5495,319.9,3.3,1.7,2021-07-19,"419",Terra,MODIS,"76",6.03,296.9,58.4,D,"0"
1.5005,101.6576,306.1,4.1,1.9,2021-07-19,"420",Terra,MODIS,"6",6.03,283.5,23.1,D,"0"
1.315,99.929,325.6,3,1.6,2021-07-19,"420",Terra,MODIS,"81",6.03,296.7,83.5,D,"0"
1.3152,99.9222,320.8,3,1.6,2021-07-19,"420",Terra,MODIS,"77",6.03,296.5,63.9,D,"0"
1.3112,99.949,314.4,3,1.7,2021-07-19,"420",Terra,MODIS,"70",6.03,296.2,36.1,D,"0"
2.0701,100.5465,348.9,2.6,1.5,2021-07-19,"720",Aqua,MODIS,"95",6.03,300.8,202.5,D,"0"
1.3052,99.9243,325.5,2.2,1.4,2021-07-19,"720",Aqua,MODIS,"79",6.03,297.4,51.6,D,"0"
1.3023,99.9047,324.7,2.2,1.4,2021-07-19,"720",Aqua,MODIS,"78",6.03,298.2,48,D,"0"
1.9663,98.7164,317.7,1.8,1.3,2021-07-19,"720",Aqua,MODIS,"71",6.03,295.7,23.6,D,"0"
2.067,100.5237,331.7,2.5,1.5,2021-07-19,"720",Aqua,MODIS,"85",6.03,300.3,86,D,"0"
1.4007,101.7482,313.3,3.1,1.7,2021-07-19,"720",Aqua,MODIS,"45",6.03,294.1,32.9,D,"0"
-4.2932,104.8355,304.5,2.5,1.5,2021-07-19,"1502",Terra,MODIS,"60",6.03,290.9,17.3,N,"0"
2.0728,100.5446,303.9,4.3,1.9,2021-07-19,"1504",Terra,MODIS,"58",6.03,290.7,36.2,N,"0"
2.0758,100.5376,303.4,4.3,1.9,2021-07-19,"1504",Terra,MODIS,"55",6.03,290.7,36.2,N,"0"
2.067,100.5235,325.1,1.9,1.3,2021-07-20,"324",Terra,MODIS,"80",6.03,301.4,34.1,D,"0"
1.4818,101.4032,306.9,1.6,1.2,2021-07-20,"324",Terra,MODIS,"24",6.03,280.3,11.3,D,"0"
2.0766,100.5417,328.5,1.9,1.3,2021-07-20,"324",Terra,MODIS,"83",6.03,301.6,43.8,D,"0"
2.0742,100.5582,325.6,1.9,1.3,2021-07-20,"324",Terra,MODIS,"80",6.03,301.5,35.5,D,"0"
-1.7944,104.173,316.5,1,1,2021-07-20,"325",Terra,MODIS,"50",6.03,298.3,7.8,D,"0"
0.1228,102.8727,307.2,1.2,1.1,2021-07-20,"325",Terra,MODIS,"25",6.03,279.6,6.8,D,"0"
0.1172,102.8712,312.5,1.7,1.3,2021-07-20,"624",Aqua,MODIS,"10",6.03,289.7,14.4,D,"0"
-1.7638,104.1659,312.7,1.4,1.2,2021-07-20,"624",Aqua,MODIS,"43",6.03,294.5,13,D,"0"
2.5239,99.3709,314,2.9,1.6,2021-07-20,"625",Aqua,MODIS,"60",6.03,292.2,41.2,D,"0"
0.4617,100.6326,318.9,1,1,2021-07-20,"1546",Terra,MODIS,"98",6.03,286.5,16.5,N,"0"
0.463,100.6415,381.6,1,1,2021-07-20,"1546",Terra,MODIS,"100",6.03,291.6,162.3,N,"0"
0.4553,100.6518,343.3,1,1,2021-07-20,"1546",Terra,MODIS,"100",6.03,288.8,49.3,N,"0"
0.454,100.6429,318.6,1,1,2021-07-20,"1546",Terra,MODIS,"97",6.03,286.5,16,N,"0"
0.4643,100.6506,336.1,1,1,2021-07-20,"1546",Terra,MODIS,"100",6.03,287.4,37.2,N,"0"
2.9382,98.5345,312.5,1.3,1.1,2021-07-21,"407",Terra,MODIS,"53",6.03,297,8.7,D,"0"
1.3902,101.6392,315.5,2.3,1.5,2021-07-21,"407",Terra,MODIS,"50",6.03,293.8,29.2,D,"0"
1.3871,101.6598,315.1,2.3,1.5,2021-07-21,"407",Terra,MODIS,"48",6.03,294,28.2,D,"0"
2.3377,100.2975,315.8,1.8,1.3,2021-07-21,"407",Terra,MODIS,"71",6.03,296.8,14.9,D,"0"
2.34,100.282,313.4,1.8,1.3,2021-07-21,"407",Terra,MODIS,"67",6.03,296.5,10.7,D,"0"
-2.5395,101.2744,306.3,2.5,1.5,2021-07-21,"408",Terra,MODIS,"53",6.03,287.1,15.1,D,"0"
0.1244,102.873,308.9,3.1,1.7,2021-07-21,"408",Terra,MODIS,"59",6.03,290.8,27.6,D,"0"
0.4508,100.647,311.4,2,1.4,2021-07-21,"408",Terra,MODIS,"66",6.03,292.3,15.8,D,"0"
0.4632,100.6486,355.7,2,1.4,2021-07-21,"408",Terra,MODIS,"98",6.03,294.8,195.4,D,"0"
-3.0842,101.8839,328.1,1.5,1.2,2021-07-21,"706",Aqua,MODIS,"83",6.03,296.6,38.9,D,"0"
-3.0218,101.7776,313.9,1.5,1.2,2021-07-21,"706",Aqua,MODIS,"52",6.03,296.1,11.8,D,"0"
-1.9799,105.6916,314.3,3.2,1.7,2021-07-21,"706",Aqua,MODIS,"43",6.03,289.5,51.4,D,"0"
-2.2088,101.0684,321.7,1.4,1.2,2021-07-21,"707",Aqua,MODIS,"75",6.03,294.7,19.6,D,"0"
-2.2567,100.8883,342.4,1.4,1.2,2021-07-21,"707",Aqua,MODIS,"69",6.03,287.7,70,D,"0"
0.086,102.7294,319.4,2,1.4,2021-07-21,"707",Aqua,MODIS,"30",6.03,300.2,26.4,D,"0"
0.1854,102.6897,318.8,2,1.4,2021-07-21,"707",Aqua,MODIS,"65",6.03,299.5,29.7,D,"0"
0.3951,102.9657,313.4,2.1,1.4,2021-07-21,"707",Aqua,MODIS,"0",6.03,295.2,19.2,D,"0"
0.4542,103.0153,316.6,2.1,1.4,2021-07-21,"707",Aqua,MODIS,"49",6.03,296.5,25.8,D,"0"
0.4541,100.6483,333.5,1.4,1.2,2021-07-21,"707",Aqua,MODIS,"86",6.03,296.4,41.7,D,"0"
0.4523,100.6362,318.7,1.4,1.2,2021-07-21,"707",Aqua,MODIS,"56",6.03,296.1,13,D,"0"
0.4647,100.6469,332.8,1.4,1.2,2021-07-21,"707",Aqua,MODIS,"85",6.03,299.1,39.9,D,"0"
1.027,102.3455,315.6,1.9,1.4,2021-07-21,"707",Aqua,MODIS,"30",6.03,295.9,17.4,D,"0"
-2.207,101.0808,318.8,1.4,1.2,2021-07-21,"707",Aqua,MODIS,"65",6.03,295.1,15.1,D,"0"
-0.6643,101.2516,307.5,1.5,1.2,2021-07-21,"707",Aqua,MODIS,"44",6.03,287.9,7.4,D,"0"
2.7755,97.854,311.2,1.1,1,2021-07-21,"708",Aqua,MODIS,"53",6.03,290.4,4.7,D,"0"
